ka,yad_log,ybga,ten_rat,logN
0.012674651948565124,-1.5099233975986124,0.5854212749518038,0.15621396657119108,6.531478917042255
0.012674651948565124,-1.4892387987387614,0.5854212749518038,0.15621396657119108,6.531478917042255
0.012674651948565124,-1.4892387987387614,0.5854212749518038,0.15621396657119108,6.477121254719663
0.012674651948565124,-1.4892387987387614,0.5854212749518038,0.15621396657119108,6.4623979978989565
0.012674651948565124,-1.4414660169427607,0.5854212749518038,0.15621396657119108,6.423245873936808
0.012674651948565124,-1.4414660169427607,0.5854212749518038,0.15621396657119108,6.389166084364533
0.012674651948565124,-1.4414660169427607,0.5854212749518038,0.15621396657119108,6.3222192947339195
0.009100765920806097,-1.343299158378835,0.7828243014749945,0.1666351655046899,6.653212513775344
0.009100765920806097,-1.343299158378835,0.7828243014749945,0.1666351655046899,6.959041392321094
0.009100765920806097,-1.29754166781816,0.7828243014749945,0.1666351655046899,6.569373909615046
0.009100765920806097,-1.29754166781816,0.7828243014749945,0.1666351655046899,6.863322860120456
0.009100765920806097,-1.29754166781816,0.7828243014749945,0.1666351655046899,6.758911892397974
0.009100765920806097,-1.29754166781816,0.7828243014749945,0.1666351655046899,6.8512583487190755
0.009100765920806097,-1.2561489826599348,0.7828243014749945,0.1666351655046899,6.396199347095736
0.009100765920806097,-1.2561489826599348,0.7828243014749945,0.1666351655046899,6.6344772701607315
0.009100765920806097,-1.2561489826599348,0.7828243014749945,0.1666351655046899,6.498310553789601
0.009100765920806097,-1.2561489826599348,0.7828243014749945,0.1666351655046899,6.264817823009537
0.009100765920806097,-1.2561489826599348,0.7828243014749945,0.1666351655046899,6.797267540830717
0.009100765920806097,-1.193737946862203,0.7828243014749945,0.1666351655046899,6.214843848047698
0.009100765920806097,-1.193737946862203,0.7828243014749945,0.1666351655046899,6.363611979892144
0.009100765920806097,-1.1576625814169235,0.7828243014749945,0.1666351655046899,6.075546961392531
0.009100765920806097,-1.1576625814169235,0.7828243014749945,0.1666351655046899,6.021189299069938
0.010590387670065845,-1.3580224151995415,0.7828644437949286,0.2614448286366686,6.445604203273597
0.010590387670065845,-1.3580224151995415,0.7828644437949286,0.2614448286366686,6.4623979978989565
0.010590387670065845,-1.3580224151995415,0.7828644437949286,0.2614448286366686,6.217483944213907
0.010590387670065845,-1.29754166781816,0.7828644437949286,0.2614448286366686,5.99563519459755
0.010590387670065845,-1.29754166781816,0.7828644437949286,0.2614448286366686,6.3222192947339195
0.010590387670065845,-1.29754166781816,0.7828644437949286,0.2614448286366686,6.363611979892144
0.010590387670065845,-1.29754166781816,0.7828644437949286,0.2614448286366686,6.260071387985075
0.010590387670065845,-1.29754166781816,0.7828644437949286,0.2614448286366686,6.113943352306837
0.010590387670065845,-1.2561489826599348,0.7828644437949286,0.2614448286366686,6.20682587603185
0.010590387670065845,-1.2561489826599348,0.7828644437949286,0.2614448286366686,6.110589710299249
0.010590387670065845,-1.2147562975017099,0.7828644437949286,0.2614448286366686,5.991226075692495
0.010590387670065845,-1.2147562975017099,0.7828644437949286,0.2614448286366686,6.008600171761918
0.010590387670065845,-1.2147562975017099,0.7828644437949286,0.2614448286366686,6.133538908370218
0.010590387670065845,-1.2147562975017099,0.7828644437949286,0.2614448286366686,6.113943352306837
0.013548662817387766,-1.514201148905334,0.5166727695801309,0.1487635379434361,6.351138958581848
0.013548662817387766,-1.514201148905334,0.5166727695801309,0.1487635379434361,6.358562976661055
0.013548662817387766,-1.514201148905334,0.5166727695801309,0.1487635379434361,6.303714308653711
0.013548662817387766,-1.4693888044889718,0.5166727695801309,0.1487635379434361,6.311986834619701
0.013548662817387766,-1.4693888044889718,0.5166727695801309,0.1487635379434361,6.250468796700486
0.013548662817387766,-1.4693888044889718,0.5166727695801309,0.1487635379434361,6.119498709482475
0.013548662817387766,-1.4287709535807076,0.5166727695801309,0.1487635379434361,6.25707542267413
0.013548662817387766,-1.4287709535807076,0.5166727695801309,0.1487635379434361,6.158514468569584
0.013548662817387766,-1.4287709535807076,0.5166727695801309,0.1487635379434361,6.010583173563386
0.014235037536665024,-1.5384697236322709,0.5166839815800112,0.1750159269922778,6.312371602629852
0.014235037536665024,-1.5384697236322709,0.5166839815800112,0.1750159269922778,6.19323148845638
0.014235037536665024,-1.5384697236322709,0.5166839815800112,0.1750159269922778,6.379306968418662
0.014235037536665024,-1.4912172419846446,0.5166839815800112,0.1750159269922778,6.3426989621395915
0.014235037536665024,-1.4912172419846446,0.5166839815800112,0.1750159269922778,6.229194299052164
0.014235037536665024,-1.4912172419846446,0.5166839815800112,0.1750159269922778,6.3243594276876545
0.014235037536665024,-1.4486051985656798,0.5166839815800112,0.1750159269922778,6.092974552034175
0.014235037536665024,-1.4486051985656798,0.5166839815800112,0.1750159269922778,6.019074729177898
0.014235037536665024,-1.4486051985656798,0.5166839815800112,0.1750159269922778,6.034868996361131
0.015287220964089243,-1.5695039573722396,0.5166966885132325,0.21876990874034724,5.97558895331632
0.015287220964089243,-1.5695039573722396,0.5166966885132325,0.21876990874034724,5.97558895331632
0.015287220964089243,-1.5695039573722396,0.5166966885132325,0.21876990874034724,6.018340933737271
0.015287220964089243,-1.5237464668115643,0.5166966885132325,0.21876990874034724,5.939111723198802
0.015287220964089243,-1.5237464668115643,0.5166966885132325,0.21876990874034724,6.0255942066141435
0.015287220964089243,-1.5237464668115643,0.5166966885132325,0.21876990874034724,5.943407450426793
0.015287220964089243,-1.4823537816533394,0.5166966885132325,0.21876990874034724,5.943407450426793
0.015287220964089243,-1.4823537816533394,0.5166966885132325,0.21876990874034724,5.905093968327871
0.015287220964089243,-1.4823537816533394,0.5166966885132325,0.21876990874034724,5.84957664047804
